ID,Association Number,Association Name,Donation Receipt Date,Foreign Entity Name,Type of Foreign Entity,Donation Amount,Currency,Exchange Rate,Donation Purpose,Donation Conditions,Donation Year,Donation Quarter,Main Funding from Foreign Entity
11327,514214295,עמק שווה בע~מ (חל~צ),16/01/2022,שגרירות נורבגיה,מדינה זרה,48701,שקל חדש,0.0,קידום זכויות מורשת בירושלים,אין תנאי,2021,4,כן
11328,510490451,חבצלת מוסדות תרבות וחנוך של השומר הצעיר (חל~צ),17/01/2022,FEDERAL STATE OF RHEINLAND-PHALZZ,רשות מקומית או מחוזית~ רשות שלטונית של מדינה זרה או של מדינה שחברה בברית מדינות במדינה זרה,63685,אירו,3.75,תכנית חימוך לחברה משותפת,תרומה מיועדת לפעילות במסגרת תכנית העבודה של החברה,2021,4,לא
11329,510490451,חבצלת מוסדות תרבות וחנוך של השומר הצעיר (חל~צ),17/01/2022,FEDERAL STATE OF RHEINLAND-PHALZZ,רשות מקומית או מחוזית~ רשות שלטונית של מדינה זרה או של מדינה שחברה בברית מדינות במדינה זרה,52938,אירו,3.53,תכנית חינוך לחברה משותפת,תרומה מיועדת לפעילות במסגרת תכנית העבודה של החברה,2021,4,לא
11330,510490451,חבצלת מוסדות תרבות וחנוך של השומר הצעיר (חל~צ),17/01/2022,THE FEDERAL REPUBLIC OF GERMANY,מדינה זרה,29422,שקל חדש,0.0,תכנית חינוך לבחרה משותפת,תרומה מיועדת לפעילות במסגרת תכנית העבודה של החברה,2021,4,לא
11331,510490451,חבצלת מוסדות תרבות וחנוך של השומר הצעיר (חל~צ),17/01/2022,IFA-INSTITUT FUR AUSLANDSBEZIEHNGEN,מדינה זרה,54161,אירו,3.7,תכנית חינוך לחברה משותפת,תרומה מיועדת לפעילות במסגרת תכנית העבודה של החברה,2021,4,לא
11332,510490451,חבצלת מוסדות תרבות וחנוך של השומר הצעיר (חל~צ),17/01/2022,IFA-INSTITUT FUR AUSLANDSBEZIEHNGEN,מדינה זרה,38120,אירו,3.63,תכנית חינוך לחברה משותפת,תרומה מיועדת לפעילות במסגרת תכנית העבודה של החברה,2021,4,לא
11333,510490451,חבצלת מוסדות תרבות וחנוך של השומר הצעיר (חל~צ),17/01/2022,IFA-INSTITUT FUR AUSLANDSBEZIEHNGEN,מדינה זרה,103085,אירו,3.56,תכנית חינוך לחברה משותפת,תרומה מיועדת לפעילות במסגרת תכנית העבודה של החברה,2021,4,לא
11334,514262229,סופיה-יוזמה לתרבות אדם חדשה בע~מ (חל~צ),23/01/2022,USAID,מדינה זרה,56396,דולר ארה~ב,3.23,מימון פרויקט מנהיגות צעירה לבני נוער יהודים וערבים,דיווחים רבעוניים ודיווח בסוף הפרויקט (18 חודשים),2021,3,לא
11335,514262229,סופיה-יוזמה לתרבות אדם חדשה בע~מ (חל~צ),23/01/2022,USAID,מדינה זרה,69050,דולר ארה~ב,3.1,מימון פרויקט מנהיגו צעירה לבני נוער יהודים וערבים,דיווחים רבעוניים ודיווח בסוף הפרויקט (18 חודשים),2021,4,לא
11336,560028896,נאמנות הלו בע~מ (חל~צ),30/01/2022,מחלקת המדינה~ ארצות הברית,מדינה זרה,185965,שקל חדש,0.0,פינוי מוקשים הומניטרי באיו~ש,אין תנאי,2021,4,לא
11337,560028896,נאמנות הלו בע~מ (חל~צ),30/01/2022,משרד החוץ~ הולנד,מדינה זרה,134224,שקל חדש,0.0,פינוי מוקשים הומניטארי באיו~ש,אין תנאי,2021,4,לא
11338,514732718,כרם נבות בע~מ (חל~צ),03/02/2022,חקל,איחוד~ ארגון או חבר של גופים זרים,90350,שקל חדש,0.0,יעוץ מיפוי,אין תנאי,2021,4,כן
11339,514732718,כרם נבות בע~מ (חל~צ),03/02/2022,DIAKONIA,איחוד~ ארגון או חבר של מדינות זרות,37236,דולר ארה~ב,3.1,יעוץ מיפוי,אין תנאי,2021,4,כן
11340,514732718,כרם נבות בע~מ (חל~צ),03/02/2022,בצלם,איחוד~ ארגון או חבר של מדינות זרות,11000,שקל חדש,0.0,יעוץ מיפוי,אין תנאי,2021,4,כן
11341,514732718,כרם נבות בע~מ (חל~צ),03/02/2022,קרן רוזה לוקסמבורג,איחוד~ ארגון או חבר של מדינות זרות,4312,שקל חדש,0.0,כללי,אין תנאי,2021,4,כן
11342,514732718,כרם נבות בע~מ (חל~צ),03/02/2022,המוקד להגנת הפרט,איחוד~ ארגון או חבר של מדינות זרות,41000,שקל חדש,0.0,יעוץ מיפוי,אין תנאי,2021,4,כן
11343,513564724,שוברים שתיקה בע~מ (חל~צ),27/03/2022,NGO DEVELOPMENT CENTER,איחוד~ ארגון או חבר של מדינות זרות,1312353,שקל חדש,0.0,מימון כללי,אין תנאי,2021,4,לא
11344,513564724,שוברים שתיקה בע~מ (חל~צ),27/03/2022,CAFOD,איחוד~ ארגון או חבר של מדינות זרות,83400,שקל חדש,0.0,מימון כללי,אין תנאי,2021,4,לא
11345,513564724,שוברים שתיקה בע~מ (חל~צ),27/03/2022,האיחוד האירופי,אורגן~ רשות או נציגות של מדינה זרה או של איחוד מדינות זרות,1046169,אירו,3.63,פעילות שטח,אין תנאי,2021,4,לא
11346,513564724,שוברים שתיקה בע~מ (חל~צ),27/03/2022,UNDP,אורגן~ רשות או נציגות של מדינה זרה או של איחוד מדינות זרות,504548,דולר ארה~ב,3.13,כללי,אין תנאי,2021,4,לא
11347,513564724,שוברים שתיקה בע~מ (חל~צ),27/03/2022,משרד החוץ שוויץ,מדינה זרה,97183,דולר ארה~ב,3.22,כללי,אין תנאי,2021,4,לא
11348,510441389,נאות קדומים בע~מ (חל~צ),05/04/2022,ידידי נאות קדומים באמריקה,תאגיד שהוקם בחיקוק של אחד מהגופים הנ~ל~ או שגוף כאמור מחזיק ביותר ממחצית מסוג מסוים של אמצעי השליטה בתאגיד או שהוא מינה את התאגיד לפעול בשמו,22617,דולר ארה~ב,3.23,תמיכה שוטפת בפעילות נאות קדומים,ללא,2022,1,לא
11349,514259399,פרזנטנס ישראל בע~מ (חל~צ),05/04/2022,U.S EMBASSY,אורגן~ רשות או נציגות של מדינה זרה או של איחוד מדינות זרות,30806,שקל חדש,0.0,Jerusalem Alumni Community,אין תנאי,2021,1,לא
11350,514259399,פרזנטנס ישראל בע~מ (חל~צ),05/04/2022,U.S EMBASSY,אורגן~ רשות או נציגות של מדינה זרה או של איחוד מדינות זרות,32250,שקל חדש,0.0,Accelerator Made in Haifa,אין תנאי,2021,1,לא
11351,514259399,פרזנטנס ישראל בע~מ (חל~צ),05/04/2022,U.S. EMBASSY,אורגן~ רשות או נציגות של מדינה זרה או של איחוד מדינות זרות,41067,שקל חדש,0.0,Accelerator Made in Haifa,אין תנאי,2021,1,לא
11352,514732718,כרם נבות בע~מ (חל~צ),07/04/2022,המוקד להגנת הפרט,איחוד~ ארגון או חבר של מדינות זרות,8200,שקל חדש,0.0,יעוץ מיפוי,אין תנאי,2022,1,לא
11353,514732718,כרם נבות בע~מ (חל~צ),07/04/2022,קרן רוזה לוקסמבורג,איחוד~ ארגון או חבר של מדינות זרות,30450,שקל חדש,0.0,כללי,אין תנאי,2022,1,לא
11354,513797902,לוחמים לשלום בע~מ (חל~צ),07/04/2022,AGIAMONDO,אורגן~ רשות או נציגות של מדינה זרה או של איחוד מדינות זרות,23680,שקל חדש,0.0,פעילות כללית של העמותה,אין תנאי,2021,4,לא
11355,514539550,הקרן למגיני זכויות אדם בע~מ (חל~צ),11/04/2022,SWISS FDFA,מדינה זרה,170719,פרנק שויצרי,3.4,הגנה על מגיני זכויות אדם,על פי הסכם,2021,3,כן
11356,514539550,הקרן למגיני זכויות אדם בע~מ (חל~צ),11/04/2022,EMHRF - EURO-MEDITERRANEAN FOUNDATION OF SUPPORT TO HUMAN RIGHTS DEFENDERS,תאגיד שהוקם בחיקוק של אחד מהגופים הנ~ל~ או שגוף כאמור מחזיק ביותר ממחצית מסוג מסוים של אמצעי השליטה בתאגיד או שהוא מינה את התאגיד לפעול בשמו,30486,אירו,3.8,הגנה על מגיני זכויות אדם,על פי הסכם,2021,3,כן
11357,514539550,הקרן למגיני זכויות אדם בע~מ (חל~צ),11/04/2022,EU,איחוד~ ארגון או חבר של מדינות זרות,95426,שקל חדש,0.0,הגנה על מגיני זכויות אדם,על פי הסכם,2021,3,כן
11358,514539550,הקרן למגיני זכויות אדם בע~מ (חל~צ),11/04/2022,KURVE WUSTROW,תאגיד שהוקם בחיקוק של אחד מהגופים הנ~ל~ או שגוף כאמור מחזיק ביותר ממחצית מסוג מסוים של אמצעי השליטה בתאגיד או שהוא מינה את התאגיד לפעול בשמו,38363,אירו,3.8,הגנה על מגיני זכויות אדם,על פי הסכם,2021,3,כן
11359,514539550,הקרן למגיני זכויות אדם בע~מ (חל~צ),11/04/2022,KURVE WUSTROW,תאגיד שהוקם בחיקוק של אחד מהגופים הנ~ל~ או שגוף כאמור מחזיק ביותר ממחצית מסוג מסוים של אמצעי השליטה בתאגיד או שהוא מינה את התאגיד לפעול בשמו,101375,אירו,3.7,הגנה על מגיני זכויות אדם,על פי הסכם,2021,3,כן
11360,514539550,הקרן למגיני זכויות אדם בע~מ (חל~צ),11/04/2022,DANCHURCHAID,תאגיד שהוקם בחיקוק של אחד מהגופים הנ~ל~ או שגוף כאמור מחזיק ביותר ממחצית מסוג מסוים של אמצעי השליטה בתאגיד או שהוא מינה את התאגיד לפעול בשמו,78118,אחר,0.5,הגנה על מגיני זכויות אדם,על פי הסכם,2021,3,כן
11361,514214295,עמק שווה בע~מ (חל~צ),11/04/2022,HEKS,איחוד~ ארגון או חבר של גופים זרים,42007,שקל חדש,0.0,תמיכה כללית,דיווח כספי ומילולי על הפעילות,2022,1,כן
11362,514539550,הקרן למגיני זכויות אדם בע~מ (חל~צ),12/04/2022,BREAD FOR THE WORLD,תאגיד שהוקם בחיקוק של אחד מהגופים הנ~ל~ או שגוף כאמור מחזיק ביותר ממחצית מסוג מסוים של אמצעי השליטה בתאגיד או שהוא מינה את התאגיד לפעול בשמו,44129,אירו,3.53,הגנה על מגיני זכויות אדם,על פי הסכם,2022,1,כן
11363,514539550,הקרן למגיני זכויות אדם בע~מ (חל~צ),12/04/2022,DANCHURCHAID,תאגיד שהוקם בחיקוק של אחד מהגופים הנ~ל~ או שגוף כאמור מחזיק ביותר ממחצית מסוג מסוים של אמצעי השליטה בתאגיד או שהוא מינה את התאגיד לפעול בשמו,58899,אחר,0.47,הגנה על מגיני זכויות אדם,על פי הסכם,2022,1,כן
11364,514539550,הקרן למגיני זכויות אדם בע~מ (חל~צ),12/04/2022,NORWEGIAN HUMAN RIGHTS FUND,תאגיד שהוקם בחיקוק של אחד מהגופים הנ~ל~ או שגוף כאמור מחזיק ביותר ממחצית מסוג מסוים של אמצעי השליטה בתאגיד או שהוא מינה את התאגיד לפעול בשמו,23638,דולר ארה~ב,3.19,הגנה על מגיני זכויות אדם,על פי הסכם,2022,1,כן
11365,514539550,הקרן למגיני זכויות אדם בע~מ (חל~צ),12/04/2022,KURVE WUSTROW,תאגיד שהוקם בחיקוק של אחד מהגופים הנ~ל~ או שגוף כאמור מחזיק ביותר ממחצית מסוג מסוים של אמצעי השליטה בתאגיד או שהוא מינה את התאגיד לפעול בשמו,61457,אירו,3.52,הגנה על מגיני זכויות אדם,על פי הסכם,2022,1,כן
11366,514539550,הקרן למגיני זכויות אדם בע~מ (חל~צ),12/04/2022,KURVE WUSTROW,תאגיד שהוקם בחיקוק של אחד מהגופים הנ~ל~ או שגוף כאמור מחזיק ביותר ממחצית מסוג מסוים של אמצעי השליטה בתאגיד או שהוא מינה את התאגיד לפעול בשמו,55322,אירו,3.58,הגנה על מגיני זכויות אדם,על פי הסכם,2022,1,כן
11367,514539550,הקרן למגיני זכויות אדם בע~מ (חל~צ),12/04/2022,KURVE WUSTROW,תאגיד שהוקם בחיקוק של אחד מהגופים הנ~ל~ או שגוף כאמור מחזיק ביותר ממחצית מסוג מסוים של אמצעי השליטה בתאגיד או שהוא מינה את התאגיד לפעול בשמו,61238,אירו,3.58,הגנה על מגיני זכויות אדם,על פי הסכם,2022,1,כן
11368,513816421,מרכז רוסינג לחינוך ודיאלוג (חל~צ),12/04/2022,MISEREOR,אורגן~ רשות או נציגות של מדינה זרה או של איחוד מדינות זרות,363710,שקל חדש,0.0,תמיכה בפרוייקטים חינוכיים,אין תנאי,2022,1,לא
11369,514262229,סופיה-יוזמה לתרבות אדם חדשה בע~מ (חל~צ),24/04/2022,USAID,מדינה זרה,82780,דולר ארה~ב,3.27,מימון פרויקט מנהיגות צעירה לבני נוער יהודים וערבים,דיווחים רבעוניים ודיווח בסוף הפרויקט (18 חודשים),2022,1,לא
11370,510623721,חברת מוסדות חנוך~ תרבות ושקום שכונות בתל-אביב~ מיסודה של הסוכנות היהודית לא~י בע~מ (חל~צ),24/04/2022,נציבות האו~ם,אורגן~ רשות או נציגות של מדינה זרה או של איחוד מדינות זרות,222040,שקל חדש,0.0,פרויקט מסילה,לטובת הפרוייקט,2022,1,לא
11371,513541573,הפרויקט הלאומי לקהילה האתיופית בישראל בע~מ (חל~צ),02/05/2022,EMBASSY OF USA,אורגן~ רשות או נציגות של מדינה זרה או של איחוד מדינות זרות,24675,דולר ארה~ב,3.3,תכנית אנגלית מדוברת,ביצוע תכנית אנגלית מדוברת,2021,1,לא
11372,513541573,הפרויקט הלאומי לקהילה האתיופית בישראל בע~מ (חל~צ),04/05/2022,EMBASSY OF USA,אורגן~ רשות או נציגות של מדינה זרה או של איחוד מדינות זרות,24180,דולר ארה~ב,3.22,תכנית אנגלית מדוברת,ביצוע תכנית אנגלית מדוברת,2021,3,לא
11373,513541573,הפרויקט הלאומי לקהילה האתיופית בישראל בע~מ (חל~צ),04/05/2022,EMBASSY OF GERMANY,אורגן~ רשות או נציגות של מדינה זרה או של איחוד מדינות זרות,80103,דולר ארה~ב,3.28,תכנית מנהיגות גרמניה,יישום תכנית מנהיגות גרמניה,2021,2,לא
11374,520017245,אורט ישראל (חל~צ),03/05/2022,USAID,מדינה זרה,122719,דולר ארה~ב,3.12,פרוייקטים חינוכיים,ללא,2021,4,לא
11375,520017245,אורט ישראל (חל~צ),03/05/2022,US AID,מדינה זרה,661554,דולר ארה~ב,3.15,פרוייקטים חינוכיים,ללא,2021,4,לא
11376,513541573,הפרויקט הלאומי לקהילה האתיופית בישראל בע~מ (חל~צ),11/05/2022,EMBASSY OF GERMANY,אורגן~ רשות או נציגות של מדינה זרה או של איחוד מדינות זרות,75059,דולר ארה~ב,3.24,תכנית מנהיגות גרמניה,הפעלת תכנית מנהיגות גרמניה,2021,2,לא
11377,513541573,הפרויקט הלאומי לקהילה האתיופית בישראל בע~מ (חל~צ),11/05/2022,EMBASSY OF GERMANY,אורגן~ רשות או נציגות של מדינה זרה או של איחוד מדינות זרות,80103,דולר ארה~ב,3.28,תכנית מנהיגות גרמניה,יישום תכנית מנהיגות גרמניה,2021,2,לא
11378,513541573,הפרויקט הלאומי לקהילה האתיופית בישראל בע~מ (חל~צ),04/05/2022,EMBASSY OF GERMANY,אורגן~ רשות או נציגות של מדינה זרה או של איחוד מדינות זרות,57088,דולר ארה~ב,3.21,תכנית מנהיגות גרמניה,ביצוע תכנית מנהיגות גרמניה,2021,3,לא
11379,513541573,הפרויקט הלאומי לקהילה האתיופית בישראל בע~מ (חל~צ),04/05/2022,EMBASSY OF USA,אורגן~ רשות או נציגות של מדינה זרה או של איחוד מדינות זרות,24180,דולר ארה~ב,3.22,תכנית אנגלית מדוברת,ביצוע תכנית אנגלית מדוברת,2021,3,לא
11380,513541573,הפרויקט הלאומי לקהילה האתיופית בישראל בע~מ (חל~צ),11/05/2022,EMBASSY OF GERMANY,אורגן~ רשות או נציגות של מדינה זרה או של איחוד מדינות זרות,56332,דולר ארה~ב,3.2,תכנית מנהיגות גרמניה,ביצוע תכנית מנהיגות גרמניה,2021,3,לא
11381,513541573,הפרויקט הלאומי לקהילה האתיופית בישראל בע~מ (חל~צ),11/05/2022,EMBASSY OF GERMANY,אורגן~ רשות או נציגות של מדינה זרה או של איחוד מדינות זרות,57088,דולר ארה~ב,3.21,תכנית מנהיגות גרמניה,ביצוע תכנית מנהיגות גרמניה,2021,3,לא
11382,513541573,הפרויקט הלאומי לקהילה האתיופית בישראל בע~מ (חל~צ),11/05/2022,EMBASSY OF USA,אורגן~ רשות או נציגות של מדינה זרה או של איחוד מדינות זרות,24180,דולר ארה~ב,3.22,תכנית אנגלית מדוברת,ביצוע תכנית אנגלית מדוברת,2021,3,לא
11383,513541573,הפרויקט הלאומי לקהילה האתיופית בישראל בע~מ (חל~צ),04/05/2022,EMBASSY OF GERMANY,אורגן~ רשות או נציגות של מדינה זרה או של איחוד מדינות זרות,79257,דולר ארה~ב,3.12,תכנית מנהיגות גרמניה,ביצוע תכנית מנהיגות גרמניה,2021,4,לא
11384,513541573,הפרויקט הלאומי לקהילה האתיופית בישראל בע~מ (חל~צ),12/05/2022,EMBASSY OF GERMANY,אורגן~ רשות או נציגות של מדינה זרה או של איחוד מדינות זרות,34096,דולר ארה~ב,3.17,תכנית מנהיגות גרמניה,הפעלת תכנית מנהיגות גרמניה,2021,4,לא
11385,513541573,הפרויקט הלאומי לקהילה האתיופית בישראל בע~מ (חל~צ),12/05/2022,EMBASSY OF GERMANY,אורגן~ רשות או נציגות של מדינה זרה או של איחוד מדינות זרות,79257,דולר ארה~ב,3.12,תכנית מנהיגות גרמניה,ביצוע תכנית מנהיגות גרמניה,2021,4,לא
11386,520002320,מוזיאון תל אביב לאמנות (חל~צ),10/05/2022,המכון הצרפתי,אורגן~ רשות או נציגות של מדינה זרה או של איחוד מדינות זרות,6000,שקל חדש,0.0,תערוכת קאלדר,אין תנאי,2021,2,לא
11387,515495067,עומדים ביחד בע~מ (חל~צ),11/05/2022,ZFD,תאגיד שהוקם בחיקוק של אחד מהגופים הנ~ל~ או שגוף כאמור מחזיק ביותר ממחצית מסוג מסוים של אמצעי השליטה בתאגיד או שהוא מינה את התאגיד לפעול בשמו,40340,שקל חדש,0.0,תמיכה בתהליך האסטרטגי,אין תנאי,2022,1,לא
11388,513541573,הפרויקט הלאומי לקהילה האתיופית בישראל בע~מ (חל~צ),11/05/2022,INSTITUT FÜR AUSLANDSBEZIEHUNGEN (IFA),אורגן~ רשות או נציגות של מדינה זרה או של איחוד מדינות זרות,75059,דולר ארה~ב,3.24,תכנית מנהיגות,הפעלת תכנית מנהיגות גרמניה,2021,2,לא
11389,513541573,הפרויקט הלאומי לקהילה האתיופית בישראל בע~מ (חל~צ),11/05/2022,INSTITUT FÜR AUSLANDSBEZIEHUNGEN (IFA),אורגן~ רשות או נציגות של מדינה זרה או של איחוד מדינות זרות,80103,דולר ארה~ב,3.28,תכנית מנהיגות,הפעלת תכנית מנהיגות גרמניה,2021,2,לא
11390,513541573,הפרויקט הלאומי לקהילה האתיופית בישראל בע~מ (חל~צ),11/05/2022,INSTITUT FÜR AUSLANDSBEZIEHUNGEN (IFA),אורגן~ רשות או נציגות של מדינה זרה או של איחוד מדינות זרות,75059,דולר ארה~ב,3.24,תכנית מנהיגות,הפעלת תכנית מנהיגות גרמניה,2021,2,לא
11391,513541573,הפרויקט הלאומי לקהילה האתיופית בישראל בע~מ (חל~צ),11/05/2022,INSTITUT FÜR AUSLANDSBEZIEHUNGEN (IFA),אורגן~ רשות או נציגות של מדינה זרה או של איחוד מדינות זרות,57088,דולר ארה~ב,3.21,תכנית מנהיגות,הפעלת תכנית מנהיגות גרמניה,2021,3,לא
11392,513541573,הפרויקט הלאומי לקהילה האתיופית בישראל בע~מ (חל~צ),11/05/2022,EMBASSY OF USA,אורגן~ רשות או נציגות של מדינה זרה או של איחוד מדינות זרות,24180,דולר ארה~ב,3.22,תכנית אנגלית מדוברת,ביצוע תכנית אנגלית מדוברת,2021,3,לא
11393,513541573,הפרויקט הלאומי לקהילה האתיופית בישראל בע~מ (חל~צ),11/05/2022,INSTITUT FÜR AUSLANDSBEZIEHUNGEN (IFA),אורגן~ רשות או נציגות של מדינה זרה או של איחוד מדינות זרות,56332,דולר ארה~ב,3.2,תכנית מנהיגות גרמניה,ביצוע תכנית מנהיגות גרמניה,2021,3,לא
11394,513541573,הפרויקט הלאומי לקהילה האתיופית בישראל בע~מ (חל~צ),11/05/2022,INSTITUT FÜR AUSLANDSBEZIEHUNGEN (IFA),אורגן~ רשות או נציגות של מדינה זרה או של איחוד מדינות זרות,57088,דולר ארה~ב,3.21,תכנית מנהיגות,הפעלת תכנית מנהיגות גרמניה,2021,3,לא
11395,513541573,הפרויקט הלאומי לקהילה האתיופית בישראל בע~מ (חל~צ),11/05/2022,EMBASSY OF USA,אורגן~ רשות או נציגות של מדינה זרה או של איחוד מדינות זרות,24180,דולר ארה~ב,3.22,תכנית אנגלית מדוברת,ביצוע תכנית אנגלית מדוברת,2021,3,לא
11396,513541573,הפרויקט הלאומי לקהילה האתיופית בישראל בע~מ (חל~צ),12/05/2022,INSTITUT FÜR AUSLANDSBEZIEHUNGEN (IFA),אורגן~ רשות או נציגות של מדינה זרה או של איחוד מדינות זרות,79257,דולר ארה~ב,3.12,תכנית מנהיגות גרמניה,הפעלת תכנית מנהיגות גרמניה,2021,4,לא
11397,513541573,הפרויקט הלאומי לקהילה האתיופית בישראל בע~מ (חל~צ),12/05/2022,INSTITUT FÜR AUSLANDSBEZIEHUNGEN (IFA),אורגן~ רשות או נציגות של מדינה זרה או של איחוד מדינות זרות,34096,דולר ארה~ב,3.17,תכנית מנהיגות גרמניה,הפעלת תכנית מנהיגות גרמניה,2021,4,לא
11398,513541573,הפרויקט הלאומי לקהילה האתיופית בישראל בע~מ (חל~צ),12/05/2022,INSTITUT FÜR AUSLANDSBEZIEHUNGEN (IFA),אורגן~ רשות או נציגות של מדינה זרה או של איחוד מדינות זרות,79257,דולר ארה~ב,3.12,תכנית מנהיגות גרמניה,הפעלת תכנית מנהיגות גרמניה,2021,4,לא
11399,513564724,שוברים שתיקה בע~מ (חל~צ),12/05/2022,UNDP,אורגן~ רשות או נציגות של מדינה זרה או של איחוד מדינות זרות,499437,דולר ארה~ב,3.28,כללי,דיווח מילולי וכספי על הפעילות,2022,1,לא
11400,513564724,שוברים שתיקה בע~מ (חל~צ),12/05/2022,MISEREOR,תאגיד שהוקם בחיקוק של אחד מהגופים הנ~ל~ או שגוף כאמור מחזיק ביותר ממחצית מסוג מסוים של אמצעי השליטה בתאגיד או שהוא מינה את התאגיד לפעול בשמו,177348,אירו,3.55,פעילות ציבורית,דיווח מילולי וכספי על הפעילות,2022,1,לא
11401,513564724,שוברים שתיקה בע~מ (חל~צ),12/05/2022,BROEDERLIJK DELEN,תאגיד שהוקם בחיקוק של אחד מהגופים הנ~ל~ או שגוף כאמור מחזיק ביותר ממחצית מסוג מסוים של אמצעי השליטה בתאגיד או שהוא מינה את התאגיד לפעול בשמו,21332,שקל חדש,0.0,פעילות ציבורית,דיווח מילולי וכספי על הפעילות,2022,1,לא
11402,513564724,שוברים שתיקה בע~מ (חל~צ),12/05/2022,DAN CHURCH AID,תאגיד שהוקם בחיקוק של אחד מהגופים הנ~ל~ או שגוף כאמור מחזיק ביותר ממחצית מסוג מסוים של אמצעי השליטה בתאגיד או שהוא מינה את התאגיד לפעול בשמו,105997,שקל חדש,0.0,פעילות ציבורית,דיווח מילולי וכספי על הפעילות,2022,1,לא
11403,514326107,קומט- מי בע~מ (חל~צ),17/05/2022,משרד החוץ הבריטי,מדינה זרה,1033248,שקל חדש,0.0,התקנת ותחזוקת מערכות אנרגיה מתחדשת,ביצוע בפועל,2022,1,כן
11404,514326107,קומט- מי בע~מ (חל~צ),17/05/2022,משרד החוץ ההולנדי,מדינה זרה,975849,שקל חדש,0.0,התקונת ותחזוקת מערכות אנרגיה מתחדשת ומים נקיים,ביצוע בפועל,2022,1,כן
11405,514326107,קומט- מי בע~מ (חל~צ),17/05/2022,משרד החוץ הגרמני,מדינה זרה,1576398,שקל חדש,0.0,התקנה ותחזוקה של מערכות אנרגיה מתחדשת,ביצוע בפועל,2021,4,כן
11406,514326107,קומט- מי בע~מ (חל~צ),17/05/2022,משרד החוץ הבריטי,מדינה זרה,774128,שקל חדש,0.0,התקנה ותחזוקה של מערכות אנרגיה מתחדשת,ביצוע בפועל,2021,4,כן
11407,560028896,נאמנות הלו בע~מ (חל~צ),18/05/2022,משרד החוץ~ הולנד,מדינה זרה,34491,שקל חדש,0.0,פינוי מוקשים באיו~ש,אין תנאי,2022,1,לא
11408,560028896,נאמנות הלו בע~מ (חל~צ),18/05/2022,מחלקת המדינה~ ארה~ב,מדינה זרה,274708,שקל חדש,0.0,פינוי מוקשים הומניטארי באיו~ש,אין תנאי,2022,1,לא
11409,511047425,קרן תוכנויות לגיל הרך והמשפחה בחברה הערבית בע~מ (חל~צ),06/06/2022,KINDER MISSIONSWERK,איחוד~ ארגון או חבר של גופים זרים,155435,אירו,3.89,פעילות של העמותה,אין תנאי,2021,1,כן
11410,511047425,קרן תוכנויות לגיל הרך והמשפחה בחברה הערבית בע~מ (חל~צ),06/06/2022,ASAMBLEA DE COOPERACION- PALMA,איחוד~ ארגון או חבר של גופים זרים,68214,אירו,3.89,פעילות של העמותה,אין תנאי,2021,1,כן
11411,511047425,קרן תוכנויות לגיל הרך והמשפחה בחברה הערבית בע~מ (חל~צ),06/06/2022,VERBAND CARITAS,איחוד~ ארגון או חבר של גופים זרים,244365,אירו,3.9,פעילות של העמותה,אין תנאי,2021,1,כן
11412,510691983,מכון ון ליר בירושלים (חל~צ),12/06/2022,ROSA LUXEMBURG STIFTUNG,מדינה זרה,60035,שקל חדש,0.0,בחינת השינויים החברתיים בחברה הפלסטינית בישראל בעקבות קידום המדיניות הניאוליברלית אשר רואה בפלסטינים כוח עבודה הכרחי לפיתוח החברה הישראלית.,כסף יעודי לטובת ביצוע הפרויקט,2021,3,לא
11413,511047425,קרן תוכנויות לגיל הרך והמשפחה בחברה הערבית בע~מ (חל~צ),13/06/2022,SWISS FRIEDS OF KIRJATH JEARUM,איחוד~ ארגון או חבר של מדינות זרות,330000,שקל חדש,0.0,תמיכה בפעילות של העמותה,אין תנאי,2021,2,כן
11414,511047425,קרן תוכנויות לגיל הרך והמשפחה בחברה הערבית בע~מ (חל~צ),13/06/2022,MISEREOR,איחוד~ ארגון או חבר של מדינות זרות,104118,אירו,3.93,פעילות של העמותה,אין תנאי,2021,2,כן
11415,511047425,קרן תוכנויות לגיל הרך והמשפחה בחברה הערבית בע~מ (חל~צ),13/06/2022,CARITAS VERBAND,איחוד~ ארגון או חבר של מדינות זרות,116515,אירו,3.88,פעילות של העמותה,אין תנאי,2021,2,כן
11416,511047425,קרן תוכנויות לגיל הרך והמשפחה בחברה הערבית בע~מ (חל~צ),13/06/2022,HARRIS FOUNDATION,איחוד~ ארגון או חבר של מדינות זרות,190976,דולר ארה~ב,3.19,פעילות של העמותה,אין תנאי,2021,2,כן
11417,511047425,קרן תוכנויות לגיל הרך והמשפחה בחברה הערבית בע~מ (חל~צ),13/06/2022,ASAMBLEA DE COOPERACION- PALMA,איחוד~ ארגון או חבר של מדינות זרות,6131,אירו,3.88,פעילות של העמותה,אין תנאי,2021,2,כן
11418,511047425,קרן תוכנויות לגיל הרך והמשפחה בחברה הערבית בע~מ (חל~צ),20/06/2022,MISEREOR,איחוד~ ארגון או חבר של מדינות זרות,107268,אירו,3.83,פעילות העמותה,אין תנאי,2021,3,כן
11419,511047425,קרן תוכנויות לגיל הרך והמשפחה בחברה הערבית בע~מ (חל~צ),20/06/2022,CARITAS VERBAND,איחוד~ ארגון או חבר של מדינות זרות,466886,אירו,3.83,פעילות של העמותה,אין תנאי,2021,3,כן
